id,asset,year,rep_period,time_block_start,time_block_end,dual_min_output_flow_with_unit_commitment
12354,LT_CCGT,2030,3,3,3,0.0
12355,LT_CCGT,2030,3,4,4,0.0
12356,LT_CCGT,2030,3,5,6,0.0
12357,LT_CCGT,2030,3,7,8,0.0
12358,LT_CCGT,2030,3,9,9,0.0
12359,LT_CCGT,2030,3,10,10,0.0
12360,LT_CCGT,2030,3,11,12,0.0
12361,LT_CCGT,2030,3,13,14,0.0
12362,LT_CCGT,2030,3,15,15,0.0
12363,LT_CCGT,2030,3,16,16,0.0
12364,LT_CCGT,2030,3,17,18,0.0
12365,LT_CCGT,2030,3,19,20,0.0
12366,LT_CCGT,2030,3,21,21,0.0
12367,LT_CCGT,2030,3,22,22,0.0
12368,LT_CCGT,2030,3,23,24,0.0
12369,LT_CCGT,2030,4,1,2,0.0
12370,LT_CCGT,2030,4,3,3,0.0
12371,LT_CCGT,2030,4,4,4,0.0
12372,LT_CCGT,2030,4,5,6,0.0
12373,LT_CCGT,2030,4,7,8,0.0
12374,LT_CCGT,2030,4,9,9,0.0
12375,LT_CCGT,2030,4,10,10,0.0
12376,LT_CCGT,2030,4,11,12,0.0
12377,LT_CCGT,2030,4,13,14,0.0
12378,LT_CCGT,2030,4,15,15,0.0
12379,LT_CCGT,2030,4,16,16,0.0
12380,LT_CCGT,2030,4,17,18,0.0
12381,LT_CCGT,2030,4,19,20,0.0
12382,LT_CCGT,2030,4,21,21,0.0
12383,LT_CCGT,2030,4,22,22,0.0
12384,LT_CCGT,2030,4,23,24,0.0
12385,LT_CCGT,2030,5,1,2,0.0
12386,LT_CCGT,2030,5,3,3,0.0
12387,LT_CCGT,2030,5,4,4,0.0
12388,LT_CCGT,2030,5,5,6,0.0
12389,LT_CCGT,2030,5,7,8,0.0
12390,LT_CCGT,2030,5,9,9,0.0
12391,LT_CCGT,2030,5,10,10,0.0
12392,LT_CCGT,2030,5,11,12,0.0
12393,LT_CCGT,2030,5,13,14,0.0
12394,LT_CCGT,2030,5,15,15,0.0
12395,LT_CCGT,2030,5,16,16,0.0
12396,LT_CCGT,2030,5,17,18,0.0
12397,LT_CCGT,2030,5,19,20,0.0
12398,LT_CCGT,2030,5,21,21,0.0
12399,LT_CCGT,2030,5,22,22,0.0
12400,LT_CCGT,2030,5,23,24,0.0
12401,LT_CCGT,2030,6,1,2,0.0
12402,LT_CCGT,2030,6,3,3,0.0
12403,LT_CCGT,2030,6,4,4,0.0
12404,LT_CCGT,2030,6,5,6,0.0
12405,LT_CCGT,2030,6,7,8,0.0
12406,LT_CCGT,2030,6,9,9,0.0
12407,LT_CCGT,2030,6,10,10,0.0
12408,LT_CCGT,2030,6,11,12,0.0
12409,LT_CCGT,2030,6,13,14,0.0
12410,LT_CCGT,2030,6,15,15,0.0
12411,LT_CCGT,2030,6,16,16,0.0
12412,LT_CCGT,2030,6,17,18,0.0
12413,LT_CCGT,2030,6,19,20,0.0
12414,LT_CCGT,2030,6,21,21,0.0
12415,LT_CCGT,2030,6,22,22,0.0
12416,LT_CCGT,2030,6,23,24,0.0
12417,LT_CCGT,2030,7,1,2,0.0
12418,LT_CCGT,2030,7,3,3,0.0
12419,LT_CCGT,2030,7,4,4,0.0
12420,LT_CCGT,2030,7,5,6,0.0
12421,LT_CCGT,2030,7,7,8,0.0
12422,LT_CCGT,2030,7,9,9,0.0
12423,LT_CCGT,2030,7,10,10,0.0
12424,LT_CCGT,2030,7,11,12,0.0
12425,LT_CCGT,2030,7,13,14,0.0
12426,LT_CCGT,2030,7,15,15,0.0
12427,LT_CCGT,2030,7,16,16,0.0
12428,LT_CCGT,2030,7,17,18,0.0
12429,LT_CCGT,2030,7,19,20,0.0
12430,LT_CCGT,2030,7,21,21,0.0
12431,LT_CCGT,2030,7,22,22,0.0
12432,LT_CCGT,2030,7,23,24,0.0
12433,LT_CCGT,2030,8,1,2,0.0
12434,LT_CCGT,2030,8,3,3,0.0
12435,LT_CCGT,2030,8,4,4,0.0
12436,LT_CCGT,2030,8,5,6,0.0
12437,LT_CCGT,2030,8,7,8,0.0
12438,LT_CCGT,2030,8,9,9,0.0
12439,LT_CCGT,2030,8,10,10,0.0
12440,LT_CCGT,2030,8,11,12,0.0
12441,LT_CCGT,2030,8,13,14,0.0
12442,LT_CCGT,2030,8,15,15,0.0
12443,LT_CCGT,2030,8,16,16,0.0
12444,LT_CCGT,2030,8,17,18,0.0
12445,LT_CCGT,2030,8,19,20,0.0
12446,LT_CCGT,2030,8,21,21,0.0
12447,LT_CCGT,2030,8,22,22,0.0
12448,LT_CCGT,2030,8,23,24,0.0
12449,LT_CCGT,2030,9,1,2,0.0
12450,LT_CCGT,2030,9,3,3,0.0
12451,LT_CCGT,2030,9,4,4,0.0
12452,LT_CCGT,2030,9,5,6,0.0
12453,LT_CCGT,2030,9,7,8,0.0
12454,LT_CCGT,2030,9,9,9,0.0
12455,LT_CCGT,2030,9,10,10,0.0
12456,LT_CCGT,2030,9,11,12,0.0
12457,LT_CCGT,2030,9,13,14,0.0
12458,LT_CCGT,2030,9,15,15,0.0
12459,LT_CCGT,2030,9,16,16,0.0
12460,LT_CCGT,2030,9,17,18,0.0
12461,LT_CCGT,2030,9,19,20,0.0
12462,LT_CCGT,2030,9,21,21,0.0
12463,LT_CCGT,2030,9,22,22,0.0
12464,LT_CCGT,2030,9,23,24,0.0
12465,LT_CCGT,2030,10,1,2,0.0
12466,LT_CCGT,2030,10,3,3,0.0
12467,LT_CCGT,2030,10,4,4,0.0
12468,LT_CCGT,2030,10,5,6,0.0
12469,LT_CCGT,2030,10,7,8,0.0
12470,LT_CCGT,2030,10,9,9,0.0
12471,LT_CCGT,2030,10,10,10,0.0
12472,LT_CCGT,2030,10,11,12,0.0
12473,LT_CCGT,2030,10,13,14,0.0
12474,LT_CCGT,2030,10,15,15,0.0
12475,LT_CCGT,2030,10,16,16,0.0
12476,LT_CCGT,2030,10,17,18,0.0
12477,LT_CCGT,2030,10,19,20,0.0
12478,LT_CCGT,2030,10,21,21,0.0
12479,LT_CCGT,2030,10,22,22,0.0
12480,LT_CCGT,2030,10,23,24,0.0
12481,LT_Coal,2030,1,1,2,0.0
12482,LT_Coal,2030,1,3,3,0.0
12483,LT_Coal,2030,1,4,4,0.0
12484,LT_Coal,2030,1,5,6,0.0
12485,LT_Coal,2030,1,7,8,0.0
12486,LT_Coal,2030,1,9,9,0.0
12487,LT_Coal,2030,1,10,10,0.0
12488,LT_Coal,2030,1,11,12,0.0
12489,LT_Coal,2030,1,13,14,0.0
12490,LT_Coal,2030,1,15,15,0.0
12491,LT_Coal,2030,1,16,16,0.0
12492,LT_Coal,2030,1,17,18,0.0
12493,LT_Coal,2030,1,19,20,0.0
12494,LT_Coal,2030,1,21,21,0.0
12495,LT_Coal,2030,1,22,22,0.0
12496,LT_Coal,2030,1,23,24,0.0
12497,LT_Coal,2030,2,1,2,0.0
12498,LT_Coal,2030,2,3,3,0.0
12499,LT_Coal,2030,2,4,4,0.0
12500,LT_Coal,2030,2,5,6,0.0
12501,LT_Coal,2030,2,7,8,0.0
12502,LT_Coal,2030,2,9,9,0.0
12503,LT_Coal,2030,2,10,10,0.0
12504,LT_Coal,2030,2,11,12,0.0
12505,LT_Coal,2030,2,13,14,0.0
12506,LT_Coal,2030,2,15,15,0.0
12507,LT_Coal,2030,2,16,16,0.0
12508,LT_Coal,2030,2,17,18,0.0
12509,LT_Coal,2030,2,19,20,0.0
12510,LT_Coal,2030,2,21,21,0.0
12511,LT_Coal,2030,2,22,22,0.0
12512,LT_Coal,2030,2,23,24,0.0
12513,LT_Coal,2030,3,1,2,0.0
12514,LT_Coal,2030,3,3,3,0.0
12515,LT_Coal,2030,3,4,4,0.0
12516,LT_Coal,2030,3,5,6,0.0
12517,LT_Coal,2030,3,7,8,0.0
12518,LT_Coal,2030,3,9,9,0.0
12519,LT_Coal,2030,3,10,10,0.0
12520,LT_Coal,2030,3,11,12,0.0
12521,LT_Coal,2030,3,13,14,0.0
12522,LT_Coal,2030,3,15,15,0.0
12523,LT_Coal,2030,3,16,16,0.0
12524,LT_Coal,2030,3,17,18,0.0
12525,LT_Coal,2030,3,19,20,0.0
12526,LT_Coal,2030,3,21,21,0.0
12527,LT_Coal,2030,3,22,22,0.0
12528,LT_Coal,2030,3,23,24,0.0
12529,LT_Coal,2030,4,1,2,0.0
12530,LT_Coal,2030,4,3,3,0.0
12531,LT_Coal,2030,4,4,4,0.0
12532,LT_Coal,2030,4,5,6,0.0
12533,LT_Coal,2030,4,7,8,0.0
12534,LT_Coal,2030,4,9,9,0.0
12535,LT_Coal,2030,4,10,10,0.0
12536,LT_Coal,2030,4,11,12,0.0
12537,LT_Coal,2030,4,13,14,0.0
12538,LT_Coal,2030,4,15,15,0.0
12539,LT_Coal,2030,4,16,16,0.0
12540,LT_Coal,2030,4,17,18,0.0
12541,LT_Coal,2030,4,19,20,0.0
12542,LT_Coal,2030,4,21,21,0.0
12543,LT_Coal,2030,4,22,22,0.0
12544,LT_Coal,2030,4,23,24,0.0
12545,LT_Coal,2030,5,1,2,0.0
12546,LT_Coal,2030,5,3,3,0.0
12547,LT_Coal,2030,5,4,4,0.0
12548,LT_Coal,2030,5,5,6,0.0
12549,LT_Coal,2030,5,7,8,0.0
12550,LT_Coal,2030,5,9,9,0.0
12551,LT_Coal,2030,5,10,10,0.0
12552,LT_Coal,2030,5,11,12,0.0
12553,LT_Coal,2030,5,13,14,0.0
12554,LT_Coal,2030,5,15,15,0.0
12555,LT_Coal,2030,5,16,16,0.0
12556,LT_Coal,2030,5,17,18,0.0
12557,LT_Coal,2030,5,19,20,0.0
12558,LT_Coal,2030,5,21,21,0.0
12559,LT_Coal,2030,5,22,22,0.0
12560,LT_Coal,2030,5,23,24,0.0
12561,LT_Coal,2030,6,1,2,0.0
12562,LT_Coal,2030,6,3,3,0.0
12563,LT_Coal,2030,6,4,4,0.0
12564,LT_Coal,2030,6,5,6,0.0
12565,LT_Coal,2030,6,7,8,0.0
12566,LT_Coal,2030,6,9,9,0.0
12567,LT_Coal,2030,6,10,10,0.0
12568,LT_Coal,2030,6,11,12,0.0
12569,LT_Coal,2030,6,13,14,0.0
12570,LT_Coal,2030,6,15,15,0.0
12571,LT_Coal,2030,6,16,16,0.0
12572,LT_Coal,2030,6,17,18,0.0
12573,LT_Coal,2030,6,19,20,0.0
12574,LT_Coal,2030,6,21,21,0.0
12575,LT_Coal,2030,6,22,22,0.0
12576,LT_Coal,2030,6,23,24,0.0
12577,LT_Coal,2030,7,1,2,0.0
12578,LT_Coal,2030,7,3,3,0.0
12579,LT_Coal,2030,7,4,4,0.0
12580,LT_Coal,2030,7,5,6,0.0
12581,LT_Coal,2030,7,7,8,0.0
12582,LT_Coal,2030,7,9,9,0.0
12583,LT_Coal,2030,7,10,10,0.0
12584,LT_Coal,2030,7,11,12,0.0
12585,LT_Coal,2030,7,13,14,0.0
12586,LT_Coal,2030,7,15,15,0.0
12587,LT_Coal,2030,7,16,16,0.0
12588,LT_Coal,2030,7,17,18,0.0
12589,LT_Coal,2030,7,19,20,0.0
12590,LT_Coal,2030,7,21,21,0.0
12591,LT_Coal,2030,7,22,22,0.0
12592,LT_Coal,2030,7,23,24,0.0
12593,LT_Coal,2030,8,1,2,0.0
12594,LT_Coal,2030,8,3,3,0.0
12595,LT_Coal,2030,8,4,4,0.0
12596,LT_Coal,2030,8,5,6,0.0
12597,LT_Coal,2030,8,7,8,0.0
12598,LT_Coal,2030,8,9,9,0.0
12599,LT_Coal,2030,8,10,10,0.0
12600,LT_Coal,2030,8,11,12,0.0
12601,LT_Coal,2030,8,13,14,0.0
12602,LT_Coal,2030,8,15,15,0.0
12603,LT_Coal,2030,8,16,16,0.0
12604,LT_Coal,2030,8,17,18,0.0
12605,LT_Coal,2030,8,19,20,0.0
12606,LT_Coal,2030,8,21,21,0.0
12607,LT_Coal,2030,8,22,22,0.0
12608,LT_Coal,2030,8,23,24,0.0
12609,LT_Coal,2030,9,1,2,0.0
12610,LT_Coal,2030,9,3,3,0.0
12611,LT_Coal,2030,9,4,4,0.0
12612,LT_Coal,2030,9,5,6,0.0
12613,LT_Coal,2030,9,7,8,0.0
12614,LT_Coal,2030,9,9,9,0.0
12615,LT_Coal,2030,9,10,10,0.0
12616,LT_Coal,2030,9,11,12,0.0
12617,LT_Coal,2030,9,13,14,0.0
12618,LT_Coal,2030,9,15,15,0.0
12619,LT_Coal,2030,9,16,16,0.0
12620,LT_Coal,2030,9,17,18,0.0
12621,LT_Coal,2030,9,19,20,0.0
12622,LT_Coal,2030,9,21,21,0.0
12623,LT_Coal,2030,9,22,22,0.0
12624,LT_Coal,2030,9,23,24,0.0
12625,LT_Coal,2030,10,1,2,0.0
12626,LT_Coal,2030,10,3,3,0.0
12627,LT_Coal,2030,10,4,4,0.0
12628,LT_Coal,2030,10,5,6,0.0
12629,LT_Coal,2030,10,7,8,0.0
12630,LT_Coal,2030,10,9,9,0.0
12631,LT_Coal,2030,10,10,10,0.0
12632,LT_Coal,2030,10,11,12,0.0
12633,LT_Coal,2030,10,13,14,0.0
12634,LT_Coal,2030,10,15,15,0.0
12635,LT_Coal,2030,10,16,16,0.0
12636,LT_Coal,2030,10,17,18,0.0
12637,LT_Coal,2030,10,19,20,0.0
12638,LT_Coal,2030,10,21,21,0.0
12639,LT_Coal,2030,10,22,22,0.0
12640,LT_Coal,2030,10,23,24,0.0
12641,LT_Nuclear,2030,1,1,2,0.0
12642,LT_Nuclear,2030,1,3,3,0.0
12643,LT_Nuclear,2030,1,4,4,0.0
12644,LT_Nuclear,2030,1,5,6,0.0
12645,LT_Nuclear,2030,1,7,8,0.0
12646,LT_Nuclear,2030,1,9,9,0.0
12647,LT_Nuclear,2030,1,10,10,0.0
12648,LT_Nuclear,2030,1,11,12,0.0
12649,LT_Nuclear,2030,1,13,14,0.0
12650,LT_Nuclear,2030,1,15,15,0.0
12651,LT_Nuclear,2030,1,16,16,0.0
12652,LT_Nuclear,2030,1,17,18,0.0
12653,LT_Nuclear,2030,1,19,20,0.0
12654,LT_Nuclear,2030,1,21,21,0.0
12655,LT_Nuclear,2030,1,22,22,0.0
12656,LT_Nuclear,2030,1,23,24,0.0
12657,LT_Nuclear,2030,2,1,2,0.0
12658,LT_Nuclear,2030,2,3,3,0.0
12659,LT_Nuclear,2030,2,4,4,0.0
12660,LT_Nuclear,2030,2,5,6,0.0
12661,LT_Nuclear,2030,2,7,8,0.0
12662,LT_Nuclear,2030,2,9,9,0.0
12663,LT_Nuclear,2030,2,10,10,0.0
12664,LT_Nuclear,2030,2,11,12,0.0
12665,LT_Nuclear,2030,2,13,14,0.0
12666,LT_Nuclear,2030,2,15,15,0.0
12667,LT_Nuclear,2030,2,16,16,0.0
12668,LT_Nuclear,2030,2,17,18,0.0
12669,LT_Nuclear,2030,2,19,20,0.0
12670,LT_Nuclear,2030,2,21,21,0.0
12671,LT_Nuclear,2030,2,22,22,0.0
12672,LT_Nuclear,2030,2,23,24,0.0
12673,LT_Nuclear,2030,3,1,2,0.0
12674,LT_Nuclear,2030,3,3,3,0.0
12675,LT_Nuclear,2030,3,4,4,0.0
12676,LT_Nuclear,2030,3,5,6,0.0
12677,LT_Nuclear,2030,3,7,8,0.0
12678,LT_Nuclear,2030,3,9,9,0.0
12679,LT_Nuclear,2030,3,10,10,0.0
12680,LT_Nuclear,2030,3,11,12,0.0
12681,LT_Nuclear,2030,3,13,14,0.0
12682,LT_Nuclear,2030,3,15,15,0.0
12683,LT_Nuclear,2030,3,16,16,0.0
12684,LT_Nuclear,2030,3,17,18,0.0
12685,LT_Nuclear,2030,3,19,20,0.0
12686,LT_Nuclear,2030,3,21,21,0.0
12687,LT_Nuclear,2030,3,22,22,0.0
12688,LT_Nuclear,2030,3,23,24,0.0
12689,LT_Nuclear,2030,4,1,2,0.0
12690,LT_Nuclear,2030,4,3,3,0.0
12691,LT_Nuclear,2030,4,4,4,0.0
12692,LT_Nuclear,2030,4,5,6,0.0
12693,LT_Nuclear,2030,4,7,8,0.0
12694,LT_Nuclear,2030,4,9,9,0.0
12695,LT_Nuclear,2030,4,10,10,0.0
12696,LT_Nuclear,2030,4,11,12,0.0
12697,LT_Nuclear,2030,4,13,14,0.0
12698,LT_Nuclear,2030,4,15,15,0.0
12699,LT_Nuclear,2030,4,16,16,0.0
12700,LT_Nuclear,2030,4,17,18,0.0
12701,LT_Nuclear,2030,4,19,20,0.0
12702,LT_Nuclear,2030,4,21,21,0.0
12703,LT_Nuclear,2030,4,22,22,0.0
12704,LT_Nuclear,2030,4,23,24,0.0
12705,LT_Nuclear,2030,5,1,2,0.0
12706,LT_Nuclear,2030,5,3,3,0.0
12707,LT_Nuclear,2030,5,4,4,0.0
12708,LT_Nuclear,2030,5,5,6,0.0
12709,LT_Nuclear,2030,5,7,8,0.0
12710,LT_Nuclear,2030,5,9,9,0.0
12711,LT_Nuclear,2030,5,10,10,0.0
12712,LT_Nuclear,2030,5,11,12,0.0
12713,LT_Nuclear,2030,5,13,14,0.0
12714,LT_Nuclear,2030,5,15,15,0.0
12715,LT_Nuclear,2030,5,16,16,0.0
12716,LT_Nuclear,2030,5,17,18,0.0
12717,LT_Nuclear,2030,5,19,20,0.0
12718,LT_Nuclear,2030,5,21,21,0.0
12719,LT_Nuclear,2030,5,22,22,0.0
12720,LT_Nuclear,2030,5,23,24,0.0
12721,LT_Nuclear,2030,6,1,2,0.0
12722,LT_Nuclear,2030,6,3,3,0.0
12723,LT_Nuclear,2030,6,4,4,0.0
12724,LT_Nuclear,2030,6,5,6,0.0
12725,LT_Nuclear,2030,6,7,8,0.0
12726,LT_Nuclear,2030,6,9,9,0.0
12727,LT_Nuclear,2030,6,10,10,0.0
12728,LT_Nuclear,2030,6,11,12,0.0
12729,LT_Nuclear,2030,6,13,14,0.0
12730,LT_Nuclear,2030,6,15,15,0.0
12731,LT_Nuclear,2030,6,16,16,0.0
12732,LT_Nuclear,2030,6,17,18,0.0
12733,LT_Nuclear,2030,6,19,20,0.0
12734,LT_Nuclear,2030,6,21,21,0.0
12735,LT_Nuclear,2030,6,22,22,0.0
12736,LT_Nuclear,2030,6,23,24,0.0
12737,LT_Nuclear,2030,7,1,2,0.0
12738,LT_Nuclear,2030,7,3,3,0.0
12739,LT_Nuclear,2030,7,4,4,0.0
12740,LT_Nuclear,2030,7,5,6,0.0
12741,LT_Nuclear,2030,7,7,8,0.0
12742,LT_Nuclear,2030,7,9,9,0.0
12743,LT_Nuclear,2030,7,10,10,0.0
12744,LT_Nuclear,2030,7,11,12,0.0
12745,LT_Nuclear,2030,7,13,14,0.0
12746,LT_Nuclear,2030,7,15,15,0.0
12747,LT_Nuclear,2030,7,16,16,0.0
12748,LT_Nuclear,2030,7,17,18,0.0
12749,LT_Nuclear,2030,7,19,20,0.0
12750,LT_Nuclear,2030,7,21,21,0.0
12751,LT_Nuclear,2030,7,22,22,0.0
12752,LT_Nuclear,2030,7,23,24,0.0
12753,LT_Nuclear,2030,8,1,2,0.0
12754,LT_Nuclear,2030,8,3,3,0.0
12755,LT_Nuclear,2030,8,4,4,0.0
12756,LT_Nuclear,2030,8,5,6,0.0
12757,LT_Nuclear,2030,8,7,8,0.0
12758,LT_Nuclear,2030,8,9,9,0.0
12759,LT_Nuclear,2030,8,10,10,0.0
12760,LT_Nuclear,2030,8,11,12,0.0
12761,LT_Nuclear,2030,8,13,14,0.0
12762,LT_Nuclear,2030,8,15,15,0.0
12763,LT_Nuclear,2030,8,16,16,0.0
12764,LT_Nuclear,2030,8,17,18,0.0
12765,LT_Nuclear,2030,8,19,20,0.0
12766,LT_Nuclear,2030,8,21,21,0.0
12767,LT_Nuclear,2030,8,22,22,0.0
12768,LT_Nuclear,2030,8,23,24,0.0
12769,LT_Nuclear,2030,9,1,2,0.0
12770,LT_Nuclear,2030,9,3,3,0.0
12771,LT_Nuclear,2030,9,4,4,0.0
12772,LT_Nuclear,2030,9,5,6,0.0
12773,LT_Nuclear,2030,9,7,8,0.0
12774,LT_Nuclear,2030,9,9,9,0.0
12775,LT_Nuclear,2030,9,10,10,0.0
12776,LT_Nuclear,2030,9,11,12,0.0
12777,LT_Nuclear,2030,9,13,14,0.0
12778,LT_Nuclear,2030,9,15,15,0.0
12779,LT_Nuclear,2030,9,16,16,0.0
12780,LT_Nuclear,2030,9,17,18,0.0
12781,LT_Nuclear,2030,9,19,20,0.0
12782,LT_Nuclear,2030,9,21,21,0.0
12783,LT_Nuclear,2030,9,22,22,0.0
12784,LT_Nuclear,2030,9,23,24,0.0
12785,LT_Nuclear,2030,10,1,2,0.0
12786,LT_Nuclear,2030,10,3,3,0.0
12787,LT_Nuclear,2030,10,4,4,0.0
12788,LT_Nuclear,2030,10,5,6,0.0
12789,LT_Nuclear,2030,10,7,8,0.0
12790,LT_Nuclear,2030,10,9,9,0.0
12791,LT_Nuclear,2030,10,10,10,0.0
12792,LT_Nuclear,2030,10,11,12,0.0
12793,LT_Nuclear,2030,10,13,14,0.0
12794,LT_Nuclear,2030,10,15,15,0.0
12795,LT_Nuclear,2030,10,16,16,0.0
12796,LT_Nuclear,2030,10,17,18,0.0
12797,LT_Nuclear,2030,10,19,20,0.0
12798,LT_Nuclear,2030,10,21,21,0.0
12799,LT_Nuclear,2030,10,22,22,0.0
12800,LT_Nuclear,2030,10,23,24,0.0
12801,LT_OCGT,2030,1,1,2,0.0
12802,LT_OCGT,2030,1,3,3,0.0
12803,LT_OCGT,2030,1,4,4,0.0
12804,LT_OCGT,2030,1,5,6,0.0
12805,LT_OCGT,2030,1,7,8,0.0
12806,LT_OCGT,2030,1,9,9,0.0
12807,LT_OCGT,2030,1,10,10,0.0
12808,LT_OCGT,2030,1,11,12,0.0
12809,LT_OCGT,2030,1,13,14,0.0
12810,LT_OCGT,2030,1,15,15,0.0
12811,LT_OCGT,2030,1,16,16,0.0
12812,LT_OCGT,2030,1,17,18,0.0
12813,LT_OCGT,2030,1,19,20,0.0
12814,LT_OCGT,2030,1,21,21,0.0
12815,LT_OCGT,2030,1,22,22,0.0
12816,LT_OCGT,2030,1,23,24,0.0
12817,LT_OCGT,2030,2,1,2,0.0
12818,LT_OCGT,2030,2,3,3,0.0
12819,LT_OCGT,2030,2,4,4,0.0
12820,LT_OCGT,2030,2,5,6,0.0
12821,LT_OCGT,2030,2,7,8,0.0
12822,LT_OCGT,2030,2,9,9,0.0
12823,LT_OCGT,2030,2,10,10,0.0
12824,LT_OCGT,2030,2,11,12,0.0
12825,LT_OCGT,2030,2,13,14,0.0
12826,LT_OCGT,2030,2,15,15,0.0
12827,LT_OCGT,2030,2,16,16,0.0
12828,LT_OCGT,2030,2,17,18,0.0
12829,LT_OCGT,2030,2,19,20,0.0
12830,LT_OCGT,2030,2,21,21,0.0
12831,LT_OCGT,2030,2,22,22,0.0
12832,LT_OCGT,2030,2,23,24,0.0
12833,LT_OCGT,2030,3,1,2,0.0
12834,LT_OCGT,2030,3,3,3,0.0
12835,LT_OCGT,2030,3,4,4,0.0
12836,LT_OCGT,2030,3,5,6,0.0
12837,LT_OCGT,2030,3,7,8,0.0
12838,LT_OCGT,2030,3,9,9,0.0
12839,LT_OCGT,2030,3,10,10,0.0
12840,LT_OCGT,2030,3,11,12,0.0
12841,LT_OCGT,2030,3,13,14,0.0
12842,LT_OCGT,2030,3,15,15,0.0
12843,LT_OCGT,2030,3,16,16,0.0
12844,LT_OCGT,2030,3,17,18,0.0
12845,LT_OCGT,2030,3,19,20,0.0
12846,LT_OCGT,2030,3,21,21,0.0
12847,LT_OCGT,2030,3,22,22,0.0
12848,LT_OCGT,2030,3,23,24,0.0
12849,LT_OCGT,2030,4,1,2,0.0
12850,LT_OCGT,2030,4,3,3,0.0
12851,LT_OCGT,2030,4,4,4,0.0
12852,LT_OCGT,2030,4,5,6,0.0
12853,LT_OCGT,2030,4,7,8,0.0
12854,LT_OCGT,2030,4,9,9,0.0
12855,LT_OCGT,2030,4,10,10,0.0
12856,LT_OCGT,2030,4,11,12,0.0
12857,LT_OCGT,2030,4,13,14,0.0
12858,LT_OCGT,2030,4,15,15,0.0
12859,LT_OCGT,2030,4,16,16,0.0
12860,LT_OCGT,2030,4,17,18,0.0
12861,LT_OCGT,2030,4,19,20,0.0
12862,LT_OCGT,2030,4,21,21,0.0
12863,LT_OCGT,2030,4,22,22,0.0
12864,LT_OCGT,2030,4,23,24,0.0
12865,LT_OCGT,2030,5,1,2,0.0
12866,LT_OCGT,2030,5,3,3,0.0
12867,LT_OCGT,2030,5,4,4,0.0
12868,LT_OCGT,2030,5,5,6,0.0
12869,LT_OCGT,2030,5,7,8,0.0
12870,LT_OCGT,2030,5,9,9,0.0
12871,LT_OCGT,2030,5,10,10,0.0
12872,LT_OCGT,2030,5,11,12,0.0
12873,LT_OCGT,2030,5,13,14,0.0
12874,LT_OCGT,2030,5,15,15,0.0
12875,LT_OCGT,2030,5,16,16,0.0
12876,LT_OCGT,2030,5,17,18,0.0
12877,LT_OCGT,2030,5,19,20,0.0
12878,LT_OCGT,2030,5,21,21,0.0
12879,LT_OCGT,2030,5,22,22,0.0
12880,LT_OCGT,2030,5,23,24,0.0
12881,LT_OCGT,2030,6,1,2,0.0
12882,LT_OCGT,2030,6,3,3,0.0
12883,LT_OCGT,2030,6,4,4,0.0
12884,LT_OCGT,2030,6,5,6,0.0
12885,LT_OCGT,2030,6,7,8,0.0
12886,LT_OCGT,2030,6,9,9,0.0
12887,LT_OCGT,2030,6,10,10,0.0
12888,LT_OCGT,2030,6,11,12,0.0
12889,LT_OCGT,2030,6,13,14,0.0
12890,LT_OCGT,2030,6,15,15,0.0
12891,LT_OCGT,2030,6,16,16,0.0
12892,LT_OCGT,2030,6,17,18,0.0
12893,LT_OCGT,2030,6,19,20,0.0
12894,LT_OCGT,2030,6,21,21,0.0
12895,LT_OCGT,2030,6,22,22,0.0
12896,LT_OCGT,2030,6,23,24,0.0
12897,LT_OCGT,2030,7,1,2,0.0
12898,LT_OCGT,2030,7,3,3,0.0
12899,LT_OCGT,2030,7,4,4,0.0
12900,LT_OCGT,2030,7,5,6,0.0
12901,LT_OCGT,2030,7,7,8,0.0
12902,LT_OCGT,2030,7,9,9,0.0
12903,LT_OCGT,2030,7,10,10,0.0
12904,LT_OCGT,2030,7,11,12,0.0
12905,LT_OCGT,2030,7,13,14,0.0
12906,LT_OCGT,2030,7,15,15,0.0
12907,LT_OCGT,2030,7,16,16,0.0
12908,LT_OCGT,2030,7,17,18,0.0
12909,LT_OCGT,2030,7,19,20,0.0
12910,LT_OCGT,2030,7,21,21,0.0
12911,LT_OCGT,2030,7,22,22,0.0
12912,LT_OCGT,2030,7,23,24,0.0
12913,LT_OCGT,2030,8,1,2,0.0
12914,LT_OCGT,2030,8,3,3,0.0
12915,LT_OCGT,2030,8,4,4,0.0
12916,LT_OCGT,2030,8,5,6,0.0
12917,LT_OCGT,2030,8,7,8,0.0
12918,LT_OCGT,2030,8,9,9,0.0
12919,LT_OCGT,2030,8,10,10,0.0
12920,LT_OCGT,2030,8,11,12,0.0
12921,LT_OCGT,2030,8,13,14,0.0
12922,LT_OCGT,2030,8,15,15,0.0
12923,LT_OCGT,2030,8,16,16,0.0
12924,LT_OCGT,2030,8,17,18,0.0
12925,LT_OCGT,2030,8,19,20,0.0
12926,LT_OCGT,2030,8,21,21,0.0
12927,LT_OCGT,2030,8,22,22,0.0
12928,LT_OCGT,2030,8,23,24,0.0
12929,LT_OCGT,2030,9,1,2,0.0
12930,LT_OCGT,2030,9,3,3,0.0
12931,LT_OCGT,2030,9,4,4,0.0
12932,LT_OCGT,2030,9,5,6,0.0
12933,LT_OCGT,2030,9,7,8,0.0
12934,LT_OCGT,2030,9,9,9,0.0
